ID,MONTHS_BALANCE,Months_from_Today,STATUS_y
5003483,0,0,1
5003484,0,0,0
5003485,0,0,0
5003486,0,0,0
5003487,0,0,0
5003490,0,0,0
5003492,0,0,0
5003493,0,0,0
5003494,0,0,0
5003495,0,0,1
5003496,0,0,0
5003497,0,0,0
5003498,0,0,0
5003499,0,0,0
5003500,0,0,0
5003504,0,0,0
5003505,0,0,0
5003506,0,0,0
5003507,0,0,0
5003509,0,0,0
5003510,0,0,0
5003511,0,0,0
5003512,0,0,0
5003513,-1,1,0
5003514,0,0,0
5003515,0,0,0
5003516,0,0,0
5003517,0,0,0
5003518,0,0,0
5003519,0,0,0
5003520,0,0,0
5003521,0,0,0
5003522,0,0,1
5003523,0,0,1
5003524,0,0,0
5003525,0,0,1
5003526,0,0,0
5003527,0,0,0
5003528,0,0,1
5003531,0,0,1
5003532,0,0,1
5003533,0,0,1
5003534,0,0,1
5003535,0,0,1
5003536,0,0,1
5003537,0,0,0
5003538,0,0,0
5003539,0,0,0
5003540,0,0,0
5003541,0,0,0
5003542,0,0,0
5003543,0,0,0
5003545,0,0,1
5003546,0,0,1
5003547,0,0,1
5003548,0,0,0
5003549,0,0,0
5003550,0,0,0
5003551,0,0,0
5003553,0,0,1
5003558,0,0,0
5003560,0,0,0
5003561,0,0,1
5003562,0,0,1
5003563,0,0,0
5003564,0,0,0
5003565,0,0,1
5003566,0,0,0
5003567,0,0,1
5003568,0,0,0
5003569,0,0,0
5003570,0,0,0
5003571,0,0,0
5003572,-1,1,0
5003574,0,0,0
5003576,0,0,0
5003577,-1,1,0
5003579,0,0,1
5003582,0,0,0
5003583,0,0,0
5003584,0,0,0
5003586,-1,1,1
5003587,0,0,0
5003588,0,0,1
5003589,0,0,0
5003590,-1,1,0
5003591,0,0,0
5003593,-1,1,1
5003594,-1,1,0
5003596,-1,1,1
5003597,0,0,0
5003598,0,0,0
5003599,0,0,0
5003600,0,0,1
5003601,0,0,0
5003602,0,0,0
5003603,-1,1,0
5003604,-1,1,1
5003605,0,0,0
5003606,0,0,0
5003607,0,0,0
5003608,0,0,0
5003609,0,0,0
5003610,0,0,0
5003611,0,0,0
5003612,0,0,1
5003613,0,0,1
5003616,0,0,0
5003620,0,0,0
5003621,0,0,0
5003622,0,0,0
5003623,0,0,0
5003624,0,0,0
5003627,0,0,0
5003628,0,0,0
5003629,0,0,1
5003630,0,0,0
5003631,0,0,0
5003632,0,0,0
5003633,0,0,0
5003634,0,0,0
5003635,0,0,0
5003636,-1,1,1
5003640,0,0,0
5003642,0,0,0
5003643,0,0,0
5003644,-1,1,1
5003645,0,0,0
5003646,0,0,0
5003647,0,0,0
5003648,0,0,0
5003649,0,0,0
5003651,0,0,1
5003652,0,0,0
5003659,0,0,0
5003660,0,0,0
5003661,0,0,0
5003662,0,0,0
5003663,0,0,1
5003665,0,0,0
5003666,0,0,0
5003667,0,0,0
5003670,0,0,0
5003671,0,0,0
5003673,0,0,0
5003674,0,0,0
5003677,0,0,1
5003678,0,0,0
5003679,0,0,0
5003683,0,0,1
5003684,0,0,1
5003685,0,0,0
5003686,0,0,0
5003687,0,0,0
5003688,0,0,0
5003689,0,0,0
5003690,0,0,0
5003691,0,0,0
5003698,0,0,0
5003701,0,0,0
5003702,0,0,0
5003703,0,0,0
5003704,0,0,0
5003705,0,0,0
5003706,0,0,0
5003709,0,0,0
5003710,0,0,0
5003711,0,0,0
5003712,0,0,0
5003713,0,0,1
5003714,0,0,0
5003715,0,0,0
5003716,0,0,0
5003717,0,0,1
5003718,0,0,1
5003719,0,0,0
5003720,0,0,0
5003721,0,0,1
5003722,-1,1,1
5003725,0,0,0
5003726,0,0,1
5003727,0,0,0
5003728,0,0,0
5003729,0,0,0
5003733,0,0,1
5003734,0,0,0
5003736,0,0,0
5003738,0,0,0
5003739,0,0,0
5003740,0,0,0
5003741,0,0,0
5003742,0,0,0
5003743,0,0,0
5003744,0,0,0
5003745,0,0,0
5003746,0,0,0
5003747,0,0,0
5003748,0,0,1
5003749,0,0,0
5003750,0,0,1
5003751,0,0,0
5003756,0,0,1
5003757,0,0,0
5003758,0,0,0
5003759,0,0,0
5003760,0,0,0
5003761,0,0,0
5003762,0,0,1
5003763,0,0,0
5003764,0,0,1
5003765,0,0,0
5003766,0,0,0
5003767,0,0,1
5003768,0,0,1
5003769,0,0,1
5003770,0,0,0
5003771,0,0,0
5003772,0,0,0
5003774,0,0,0
5003775,0,0,1
5003776,0,0,0
5003777,0,0,0
5003778,0,0,0
5003779,0,0,1
5003780,0,0,1
5003781,0,0,0
5003782,0,0,0
5003783,0,0,0
5003784,0,0,0
5003785,0,0,0
5003786,0,0,0
5003787,0,0,0
5003790,-1,1,1
5003791,0,0,1
5003792,0,0,0
5003793,0,0,0
5003794,0,0,0
5003795,0,0,0
5003796,0,0,0
5003797,0,0,0
5003798,0,0,0
5003802,0,0,0
5003803,0,0,0
5003804,0,0,0
5003806,0,0,0
5003807,0,0,0
5003808,0,0,0
5003809,0,0,0
5003810,0,0,0
5003811,0,0,0
5003812,0,0,0
5003813,0,0,0
5003814,0,0,0
5003821,0,0,0
5003822,0,0,0
5003823,0,0,0
5003824,0,0,1
5003825,0,0,0
5003826,0,0,0
5003827,0,0,1
5003828,0,0,1
5003829,0,0,0
5003830,0,0,0
5003831,0,0,0
5003836,0,0,0
5003837,0,0,0
5003838,0,0,0
5003839,0,0,0
5003840,0,0,0
5003841,0,0,1
5003842,0,0,0
5003843,0,0,1
5003844,0,0,1
5003845,-1,1,1
5003846,0,0,0
5003847,0,0,0
5003848,0,0,0
5003849,0,0,0
5003852,0,0,0
5003853,0,0,0
5003854,0,0,0
5003855,0,0,0
5003856,0,0,0
5003857,0,0,0
5003860,0,0,1
5003861,0,0,1
5003862,0,0,1
5003863,0,0,1
5003865,0,0,0
5003866,0,0,0
5003867,0,0,0
5003868,0,0,0
5003870,0,0,0
5003871,0,0,0
5003872,0,0,1
5003873,0,0,0
5003874,0,0,0
5003875,0,0,0
5003876,0,0,1
5003880,0,0,0
5003881,0,0,0
5003882,0,0,0
5003885,0,0,1
5003886,0,0,1
5003887,0,0,0
5003888,0,0,0
5003889,0,0,0
5003890,0,0,0
5003892,0,0,0
5003893,0,0,0
5003895,0,0,0
5003897,0,0,0
5003898,0,0,1
5003900,0,0,0
5003901,0,0,0
5003902,0,0,0
5003905,0,0,0
5003906,0,0,0
5003907,0,0,0
5003912,0,0,0
5003913,0,0,0
5003914,0,0,0
5003915,0,0,1
5003916,0,0,1
5003917,0,0,0
5003918,0,0,0
5003919,0,0,0
5003920,0,0,0
5003921,0,0,0
5003922,0,0,0
5003924,0,0,1
5003925,0,0,1
5003927,0,0,0
5003928,0,0,0
5003929,0,0,0
5003930,0,0,0
5003932,0,0,1
5003933,0,0,1
5003934,0,0,0
5003935,0,0,1
5003936,0,0,1
5003937,0,0,1
5003939,0,0,0
5003941,0,0,0
5003942,0,0,0
5003944,0,0,1
5003947,0,0,0
5003948,0,0,0
5003949,0,0,0
5003950,0,0,0
5003951,0,0,1
5003952,0,0,1
5003953,0,0,0
5003954,0,0,0
5003955,0,0,0
5003956,0,0,0
5003957,0,0,0
5003960,0,0,0
5003961,0,0,0
5003962,0,0,0
5003963,0,0,0
5003964,0,0,1
5003965,0,0,0
5003966,0,0,0
5003967,0,0,0
5003968,0,0,0
5003969,0,0,0
5003970,0,0,0
5003972,0,0,0
5003973,0,0,1
5003975,0,0,0
5003976,0,0,0
5003977,0,0,0
5003978,0,0,0
5003979,0,0,1
5003980,0,0,0
5003981,0,0,1
5003982,0,0,1
5003983,0,0,0
5003984,0,0,0
5003985,0,0,0
5003986,0,0,0
5003987,0,0,0
5003988,0,0,0
5003989,0,0,0
5003990,0,0,0
5003991,0,0,0
5003992,0,0,0
5003993,0,0,0
5003994,0,0,0
5003995,0,0,0
5003996,0,0,0
5003997,0,0,0
5003998,0,0,1
5003999,0,0,0
5004001,0,0,1
5004004,0,0,0
5004005,0,0,0
5004007,0,0,0
5004008,0,0,0
5004009,0,0,0
5004012,0,0,0
5004013,0,0,0
5004014,0,0,0
5004015,0,0,0
5004016,0,0,0
5004017,0,0,0
5004018,0,0,1
5004019,0,0,0
5004020,0,0,0
5004021,0,0,0
5004022,0,0,0
5004023,0,0,0
5004024,0,0,0
5004025,0,0,0
5004026,0,0,1
5004028,0,0,0
5004029,0,0,0
5004030,0,0,0
5004031,0,0,0
5004032,0,0,0
5004033,0,0,0
5004034,0,0,0
5004036,0,0,0
5004037,0,0,0
5004041,0,0,1
5004042,0,0,0
5004043,0,0,0
5004044,0,0,0
5004045,0,0,0
5004046,0,0,0
5004047,0,0,0
5004048,0,0,0
5004052,0,0,1
5004053,-1,1,1
5004054,0,0,0
5004055,0,0,0
5004056,0,0,1
5004057,0,0,1
5004058,0,0,1
5004059,-1,1,1
5004063,0,0,1
5004065,0,0,0
5004066,0,0,0
5004067,0,0,0
5004068,0,0,0
5004071,0,0,0
5004072,0,0,0
5004075,0,0,0
5004076,0,0,0
5004077,0,0,0
5004081,0,0,0
5004082,0,0,0
5004083,0,0,0
5004084,0,0,0
5004085,0,0,0
5004086,0,0,0
5004087,0,0,0
5004089,0,0,0
5004090,0,0,0
5004091,0,0,0
5004092,0,0,1
5004093,0,0,1
5004094,0,0,1
5004095,0,0,0
5004096,0,0,0
5004097,0,0,0
5004099,0,0,0
5004101,0,0,0
5004102,0,0,0
5004104,0,0,0
5004105,0,0,0
5004106,0,0,0
5004107,0,0,0
5004108,0,0,0
5004109,0,0,0
5004111,0,0,1
5004113,0,0,0
5004114,0,0,0
5004115,0,0,0
5004116,0,0,1
5004117,0,0,1
5004118,0,0,0
5004122,0,0,0
5004123,0,0,0
5004124,0,0,0
5004125,0,0,0
5004126,0,0,0
5004127,0,0,0
5004128,0,0,0
5004129,0,0,0
5004130,0,0,0
5004131,0,0,0
5004132,0,0,0
5004133,0,0,0
5004134,0,0,1
5004135,0,0,0
5004136,0,0,0
5004137,0,0,0
5004138,0,0,0
5004140,0,0,0
5004141,0,0,0
5004145,0,0,1
5004147,0,0,0
5004149,0,0,0
5004151,0,0,0
5004152,0,0,0
5004153,0,0,0
5004155,0,0,1
5004156,0,0,0
5004157,0,0,0
5004158,0,0,0
5004159,0,0,0
5004161,-1,1,0
5004162,-1,1,0
5004163,-1,1,0
5004165,-1,1,1
5004166,-1,1,0
5004167,-1,1,0
5004169,0,0,0
5004170,0,0,0
5004171,0,0,0
5004173,0,0,1
5004174,0,0,0
5004175,0,0,0
5004176,0,0,0
5004177,0,0,0
5004178,0,0,1
5004179,0,0,0
5004180,0,0,0
5004181,0,0,0
5004182,0,0,0
5004183,0,0,0
5004184,0,0,0
5004185,0,0,0
5004186,0,0,0
5004187,0,0,0
5004191,0,0,0
5004193,0,0,0
5004194,0,0,0
5004195,0,0,0
5004196,0,0,0
5004197,0,0,0
5004201,0,0,0
5004202,0,0,0
5004203,0,0,0
5004206,0,0,1
5004207,0,0,1
5004208,0,0,1
5004209,0,0,1
5004211,0,0,1
5004212,0,0,0
5004213,0,0,1
5004214,0,0,0
5004215,0,0,0
5004217,0,0,0
5004218,0,0,0
5004219,0,0,0
5004220,0,0,1
5004221,0,0,0
5004222,0,0,0
5004223,0,0,1
5004224,0,0,0
5004225,0,0,0
5004227,0,0,0
5004228,0,0,0
5004229,0,0,0
5004230,0,0,0
5004231,0,0,0
5004232,0,0,0
5004233,0,0,1
5004234,0,0,1
5004235,0,0,0
5004236,0,0,0
5004237,0,0,0
5004238,0,0,0
5004239,0,0,1
5004240,0,0,0
5004241,0,0,0
5004244,0,0,0
5004248,0,0,0
5004249,0,0,0
5004250,0,0,0
5004251,0,0,0
5004252,0,0,0
5004254,0,0,0
5004255,0,0,0
5004256,0,0,1
5004257,0,0,1
5004258,0,0,0
5004259,0,0,0
5004261,0,0,0
5004262,0,0,0
5004263,0,0,0
5004264,0,0,0
5004265,0,0,1
5004266,0,0,0
5004267,0,0,0
5004269,0,0,0
5004270,0,0,0
5004273,0,0,1
5004274,0,0,0
5004275,0,0,0
5004278,0,0,0
5004279,0,0,0
5004282,0,0,1
5004283,0,0,0
5004284,0,0,0
5004285,0,0,1
5004286,0,0,0
5004287,0,0,0
5004288,0,0,0
5004289,0,0,1
5004290,0,0,1
5004291,0,0,0
5004292,0,0,0
5004293,0,0,1
5004294,0,0,1
5004304,0,0,0
5004306,0,0,0
5004307,0,0,0
5004311,0,0,1
5004313,0,0,0
5004314,0,0,0
5004315,0,0,0
5004320,0,0,0
5004322,-1,1,0
5004323,-1,1,1
5004324,-1,1,0
5004325,-1,1,0
5004326,-1,1,0
5004327,-1,1,1
5004328,-1,1,0
5004329,0,0,0
5004330,0,0,1
5004331,0,0,0
5004333,0,0,0
5004334,0,0,0
5004335,0,0,1
5004337,0,0,0
5004338,0,0,0
5004339,0,0,0
5004340,0,0,0
5004342,0,0,0
5004343,0,0,0
5004344,0,0,0
5004345,0,0,1
5004346,0,0,1
5004347,0,0,1
5004348,0,0,1
5004349,0,0,1
5004350,0,0,1
5004351,0,0,1
5004352,0,0,0
5004353,0,0,0
5004355,0,0,0
5004356,0,0,0
5004357,0,0,0
5004358,0,0,1
5004359,0,0,1
5004360,0,0,1
5004361,0,0,0
5004362,0,0,0
5004363,0,0,0
5004364,0,0,0
5004365,0,0,1
5004366,0,0,1
5004367,0,0,1
5004368,0,0,0
5004369,0,0,0
5004370,0,0,0
5004371,0,0,1
5004372,0,0,1
5004373,0,0,0
5004374,0,0,0
5004375,0,0,0
5004376,0,0,1
5004377,0,0,1
5004378,0,0,1
5004379,0,0,1
5004380,0,0,0
5004381,0,0,0
5004382,0,0,0
5004383,0,0,0
5004384,0,0,1
5004385,0,0,1
5004386,0,0,0
5004387,0,0,0
5004388,0,0,0
5004389,0,0,0
5004392,0,0,0
5004393,0,0,0
5004394,0,0,1
5004395,0,0,1
5004396,0,0,1
5004397,0,0,1
5004398,0,0,1
5004399,0,0,1
5004400,0,0,1
5004401,0,0,1
5004402,0,0,1
5004403,0,0,1
5004404,0,0,0
5004405,0,0,0
5004406,0,0,0
5004407,0,0,0
5004408,0,0,1
5004409,0,0,1
5004410,0,0,0
5004411,0,0,0
5004412,0,0,0
5004413,0,0,0
5004414,0,0,1
5004415,0,0,0
5004417,0,0,0
5004419,0,0,1
5004420,0,0,0
5004421,0,0,0
5004422,0,0,0
5004423,0,0,0
5004424,0,0,0
5004425,0,0,0
5004426,0,0,1
5004427,0,0,0
5004428,0,0,0
5004429,0,0,0
5004430,0,0,0
5004431,0,0,0
5004432,0,0,0
5004433,0,0,0
5004434,0,0,0
5004435,0,0,0
5004436,0,0,0
5004437,0,0,0
5004438,0,0,0
5004439,0,0,0
5004440,0,0,1
5004441,0,0,0
5004442,0,0,0
5004444,0,0,0
5004445,0,0,1
5004446,0,0,0
5004447,0,0,0
5004448,0,0,0
5004449,0,0,0
5004450,0,0,0
5004451,0,0,0
5004452,0,0,0
5004453,0,0,0
5004454,0,0,0
5004455,0,0,0
5004456,0,0,0
5004457,0,0,0
5004458,0,0,0
5004460,0,0,1
5004462,0,0,0
5004463,0,0,0
5004464,0,0,1
5004465,0,0,0
5004468,0,0,0
5004469,0,0,0
5004470,0,0,0
5004472,0,0,0
5004474,0,0,0
5004475,0,0,0
5004478,0,0,0
5004481,-1,1,0
5004482,0,0,0
5004483,0,0,0
5004484,0,0,0
5004485,-1,1,0
5004486,0,0,0
5004487,0,0,0
5004488,0,0,0
5004489,0,0,0
5004490,0,0,0
5004491,0,0,0
5004492,0,0,0
5004493,0,0,0
5004494,0,0,0
5004495,0,0,0
5004497,0,0,0
5004498,0,0,0
5004500,0,0,0
5004501,0,0,0
5004502,0,0,0
5004504,0,0,0
5004505,0,0,0
5004506,0,0,0
5004507,0,0,0
5004509,0,0,0
5004510,0,0,0
5004511,0,0,0
5004512,0,0,0
5004513,0,0,0
5004514,0,0,0
5004515,0,0,0
5004516,0,0,0
5004517,0,0,1
5004518,0,0,0
5004519,0,0,0
5004520,0,0,0
5004521,-1,1,1
5004522,-1,1,0
5004523,-1,1,0
5004524,0,0,0
5004526,0,0,0
5004527,0,0,1
5004528,-1,1,0
5004529,-1,1,1
5004530,0,0,0
5004531,0,0,0
5004532,0,0,0
5004533,0,0,0
5004535,0,0,0
5004536,0,0,0
5004542,0,0,0
5004544,0,0,0
5004545,0,0,0
5004546,0,0,1
5004547,0,0,0
5004548,0,0,1
5004549,0,0,1
5004550,0,0,0
5004551,0,0,0
5004552,0,0,0
5004553,0,0,0
5004554,0,0,0
5004555,0,0,0
5004557,0,0,0
5004558,0,0,0
5004559,0,0,0
5004560,0,0,0
5004561,0,0,0
5004562,0,0,0
5004563,0,0,1
5004564,0,0,1
5004565,0,0,0
5004566,0,0,0
5004567,0,0,0
5004568,0,0,1
5004569,0,0,0
5004570,0,0,0
5004571,0,0,0
5004572,0,0,1
5004573,0,0,1
5004574,0,0,0
5004575,0,0,1
5004576,0,0,0
5004578,0,0,0
5004579,0,0,0
5004580,0,0,0
5004581,0,0,0
5004582,0,0,0
5004583,0,0,0
5004584,0,0,0
5004585,0,0,0
5004586,0,0,0
5004587,0,0,0
5004588,0,0,0
5004589,0,0,0
5004590,0,0,0
5004591,0,0,0
5004592,0,0,0
5004593,0,0,0
5004595,0,0,1
5004599,0,0,0
5004601,0,0,0
5004602,0,0,0
5004603,0,0,0
5004604,0,0,1
5004606,0,0,1
5004608,0,0,0
5004609,0,0,0
5004610,0,0,0
5004611,0,0,0
5004612,0,0,0
5004613,0,0,0
5004614,0,0,0
5004615,0,0,0
5004616,0,0,0
5004617,0,0,0
5004618,0,0,0
5004620,0,0,0
5004621,0,0,0
5004623,0,0,0
5004624,0,0,0
5004625,0,0,0
5004629,0,0,0
5004631,0,0,0
5004633,0,0,0
5004634,0,0,0
5004635,0,0,0
5004637,0,0,0
5004638,0,0,0
5004639,0,0,0
5004640,0,0,0
5004641,0,0,1
5004642,0,0,0
5004643,0,0,0
5004644,0,0,0
5004645,0,0,0
5004646,0,0,0
5004647,0,0,1
5004648,0,0,1
5004649,0,0,0
5004650,0,0,0
5004651,0,0,0
5004652,0,0,0
5004653,0,0,0
5004655,0,0,0
5004657,0,0,1
5004658,0,0,1
5004659,0,0,0
5004660,0,0,0
5004661,0,0,0
5004662,0,0,0
5004663,0,0,0
5004664,0,0,0
5004666,0,0,0
5004668,0,0,0
5004669,0,0,0
5004670,0,0,0
5004671,0,0,1
5004672,0,0,0
5004673,0,0,0
5004674,0,0,0
5004675,0,0,0
5004677,0,0,0
5004678,0,0,0
5004679,0,0,0
5004680,0,0,0
5004682,0,0,0
5004683,0,0,1
5004684,0,0,1
5004685,0,0,0
5004688,0,0,0
5004689,0,0,0
5004690,0,0,0
5004691,0,0,1
5004692,0,0,1
5004693,0,0,0
5004694,0,0,0
5004700,0,0,0
5004704,0,0,0
5004705,0,0,0
5004706,0,0,0
5004707,0,0,0
5004708,0,0,1
5004709,0,0,0
5004710,0,0,0
5004711,0,0,1
5004712,0,0,0
5004713,0,0,0
5004714,0,0,0
5004717,0,0,0
5004720,0,0,0
5004722,0,0,1
5004723,0,0,0
5004724,0,0,0
5004726,0,0,0
5004727,0,0,0
5004728,0,0,0
5004733,0,0,0
5004735,0,0,0
5004736,0,0,0
5004737,0,0,0
5004738,0,0,1
5004739,0,0,1
5004741,0,0,0
5004742,0,0,0
5004743,0,0,0
5004744,0,0,0
5004745,0,0,0
5004746,0,0,1
5004748,0,0,0
5004751,0,0,0
5004752,0,0,0
5004754,0,0,1
5004755,0,0,0
5004756,0,0,0
5004757,0,0,0
5004759,0,0,1
5004764,0,0,0
5004765,0,0,1
5004766,0,0,0
5004767,0,0,0
5004768,0,0,0
5004772,0,0,0
5004773,0,0,0
5004774,0,0,0
5004775,0,0,0
5004776,0,0,0
5004777,0,0,0
5004778,0,0,0
5004780,0,0,0
5004781,0,0,0
5004782,0,0,0
5004783,0,0,0
5004784,0,0,0
5004785,0,0,0
5004786,0,0,0
5004787,0,0,1
5004789,0,0,0
5004790,0,0,0
5004791,0,0,1
5004793,0,0,1
5004794,0,0,0
5004802,0,0,0
5004803,0,0,0
5004804,0,0,1
5004805,0,0,0
5004806,0,0,0
5004807,0,0,0
5004808,0,0,0
5004810,0,0,0
5004813,0,0,1
5004814,0,0,1
5004815,0,0,1
5004816,0,0,1
5004817,0,0,1
5004820,0,0,1
5004821,0,0,0
5004823,0,0,0
5004828,0,0,0
5004829,0,0,0
5004836,0,0,0
5004837,0,0,0
5004838,0,0,0
5004844,0,0,0
5004847,0,0,1
5004848,0,0,0
5004849,0,0,0
5004850,0,0,0
5004851,0,0,0
5004852,0,0,0
5004859,0,0,0
5004860,0,0,0
5004861,0,0,0
5004862,0,0,1
5004863,0,0,1
5004864,0,0,0
5004865,0,0,1
5004866,0,0,1
5004867,0,0,1
5004868,0,0,1
5004869,0,0,1
5004870,0,0,1
5004873,0,0,0
5004874,0,0,0
5004876,0,0,0
5004877,0,0,0
5004878,0,0,0
5004879,0,0,0
5004881,0,0,0
5004883,0,0,0
5004885,0,0,1
5004886,0,0,0
5004887,0,0,0
5004888,0,0,0
5004889,0,0,0
5004890,0,0,1
5004891,0,0,0
5004892,0,0,0
5004893,0,0,1
5004895,0,0,1
5004896,0,0,1
5004897,0,0,1
5004898,0,0,1
5004899,0,0,1
5004900,0,0,0
5004901,0,0,0
5004902,0,0,1
5004903,0,0,0
5004904,0,0,0
5004905,0,0,0
5004906,0,0,0
5004907,0,0,0
5004908,0,0,0
5004909,0,0,0
5004910,0,0,0
5004911,0,0,0
5004912,0,0,0
5004913,0,0,0
5004914,0,0,1
5004915,0,0,1
5004916,0,0,0
5004917,0,0,0
5004918,0,0,0
5004919,0,0,0
5004920,0,0,0
5004921,0,0,0
5004922,0,0,0
5004923,0,0,0
5004924,0,0,0
5004925,0,0,0
5004927,0,0,0
5004928,0,0,0
5004929,0,0,0
5004930,0,0,0
5004931,0,0,0
5004933,0,0,0
5004934,0,0,1
5004937,0,0,1
5004938,0,0,1
5004939,0,0,1
5004943,0,0,1
5004945,0,0,1
5004948,0,0,0
5004949,0,0,0
5004950,0,0,0
5004953,0,0,0
5004955,0,0,0
5004957,0,0,0
5004958,0,0,0
5004959,0,0,0
5004960,0,0,0
5004961,0,0,0
5004963,0,0,0
5004964,0,0,0
5004965,0,0,0
5004966,0,0,0
5004967,0,0,0
5004968,0,0,0
5004969,0,0,0
5004970,0,0,0
5004971,0,0,1
5004973,0,0,0
5004974,0,0,0
5004975,0,0,0
5004977,0,0,0
5004978,0,0,0
5004979,0,0,0
5004980,0,0,0
5004981,0,0,0
5004982,0,0,0
5004985,0,0,0
5004987,0,0,1
5004989,0,0,0
5004990,0,0,0
5004996,0,0,0
5004997,0,0,0
5004999,0,0,0
5005000,0,0,1
5005001,0,0,0
5005002,0,0,0
5005003,0,0,1
5005004,0,0,1
5005005,0,0,0
5005007,0,0,0
5005008,0,0,0
5005012,0,0,1
5005013,0,0,1
5005014,0,0,0
5005015,0,0,1
5005016,0,0,0
5005017,0,0,0
5005018,0,0,0
5005019,0,0,0
5005020,0,0,0
5005021,0,0,0
5005025,0,0,0
5005026,0,0,0
5005027,0,0,0
5005028,0,0,0
5005029,0,0,0
5005030,0,0,0
5005031,0,0,0
5005032,0,0,0
5005034,0,0,0
5005035,0,0,1
5005036,0,0,1
5005037,0,0,0
5005038,0,0,0
5005039,0,0,0
5005040,0,0,0
5005041,0,0,0
5005042,0,0,0
5005043,0,0,0
5005044,0,0,0
5005045,0,0,0
5005046,0,0,0
5005047,0,0,0
5005049,0,0,0
5005050,0,0,1
5005051,0,0,0
5005052,0,0,1
5005053,0,0,1
5005054,0,0,0
5005055,0,0,0
5005057,-1,1,0
5005058,0,0,1
5005059,0,0,0
5005060,0,0,1
5005062,0,0,1
5005063,0,0,0
5005064,0,0,0
5005065,0,0,0
5005066,0,0,0
5005067,0,0,0
5005068,0,0,0
5005069,0,0,0
5005071,0,0,0
5005072,0,0,0
5005073,0,0,1
5005074,0,0,0
5005075,0,0,0
5005076,0,0,0
5005077,0,0,0
5005079,0,0,1
5005080,0,0,1
5005082,0,0,1
5005084,0,0,1
5005085,0,0,1
5005086,0,0,1
5005087,0,0,1
5005088,0,0,1
5005093,0,0,0
5005094,0,0,1
5005095,0,0,0
5005097,0,0,0
5005098,0,0,0
5005099,0,0,0
5005100,0,0,1
5005101,0,0,0
5005104,0,0,0
5005105,0,0,0
5005106,0,0,0
5005108,0,0,0
5005109,0,0,0
5005110,0,0,0
5005111,0,0,0
5005113,0,0,0
5005115,0,0,0
5005116,0,0,0
5005118,0,0,0
5005119,0,0,1
5005121,0,0,1
5005122,0,0,1
5005123,0,0,1
5005124,0,0,1
5005125,0,0,1
5005126,0,0,1
5005127,0,0,1
5005128,0,0,1
5005129,0,0,1
5005130,0,0,1
5005131,0,0,1
5005132,0,0,0
5005133,0,0,0
5005134,0,0,0
5005135,0,0,0
5005136,0,0,0
5005137,0,0,0
5005138,0,0,0
5005139,0,0,1
5005140,0,0,0
5005141,0,0,0
5005143,0,0,0
5005144,0,0,1
5005145,0,0,0
5005146,0,0,0
5005147,0,0,0
5005154,0,0,0
5005155,0,0,0
5005156,0,0,0
5005157,0,0,0
5005158,0,0,0
5005159,0,0,0
5005160,0,0,0
5005161,0,0,0
5005162,0,0,0
5005163,0,0,0
5005164,0,0,0
5005165,0,0,0
5005166,0,0,0
5005167,0,0,0
5005168,0,0,0
5005169,0,0,0
5005172,0,0,0
5005173,0,0,0
5005174,0,0,0
5005175,0,0,0
5005176,0,0,0
5005177,0,0,0
5005178,0,0,0
5005179,0,0,1
5005180,0,0,0
5005181,0,0,0
5005182,0,0,1
5005183,0,0,0
5005185,0,0,0
5005187,-1,1,0
5005188,-1,1,0
5005191,0,0,0
5005193,0,0,0
5005194,0,0,0
5005195,0,0,0
5005196,0,0,1
5005197,0,0,0
5005198,0,0,1
5005199,0,0,0
5005200,0,0,0
5005201,0,0,0
5005202,0,0,1
5005203,0,0,1
5005204,0,0,0
5005205,0,0,0
5005206,0,0,0
5005207,0,0,0
5005208,0,0,1
5005210,0,0,1
5005211,0,0,0
5005212,0,0,0
5005213,0,0,0
5005214,0,0,0
5005215,0,0,0
5005217,0,0,0
5005219,0,0,0
5005222,0,0,0
5005223,0,0,0
5005224,0,0,0
5005225,0,0,0
5005226,0,0,1
5005227,0,0,0
5005228,0,0,0
5005229,0,0,0
5005230,0,0,1
5005232,0,0,0
5005234,0,0,1
5005235,0,0,0
5005236,0,0,0
5005238,0,0,0
5005239,0,0,1
5005240,0,0,0
5005241,0,0,0
5005242,0,0,1
5005243,0,0,1
5005244,0,0,0
5005245,0,0,0
5005246,0,0,1
5005247,0,0,0
5005248,0,0,0
5005249,0,0,0
5005250,0,0,0
5005257,0,0,0
5005258,0,0,0
5005259,0,0,0
5005261,0,0,0
5005262,0,0,1
5005263,0,0,1
5005264,0,0,1
5005267,0,0,1
5005269,0,0,0
5005270,0,0,0
5005271,0,0,0
5005272,0,0,0
5005273,0,0,1
5005274,0,0,1
5005275,0,0,1
5005276,0,0,1
5005277,0,0,1
5005278,0,0,0
5005279,0,0,0
5005280,0,0,0
5005281,0,0,0
5005282,0,0,0
5005283,0,0,0
5005284,0,0,0
5005285,0,0,0
5005286,0,0,1
5005287,0,0,1
5005289,0,0,1
5005290,0,0,1
5005291,0,0,0
5005292,0,0,0
5005293,0,0,0
5005294,0,0,0
5005295,0,0,0
5005296,0,0,0
5005297,0,0,0
5005298,0,0,0
5005299,0,0,0
5005300,0,0,1
5005302,0,0,0
5005303,0,0,0
5005304,0,0,0
5005305,0,0,0
5005306,0,0,0
5005308,0,0,0
5005309,0,0,0
5005310,0,0,0
5005312,0,0,0
