id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,occupation_type,age,employment_period,months_balance,months_from_today,status_y
5009272,M,N,N,0,1.8,Laborers,40.5,6.69,0,0,0
5009274,M,N,N,0,1.8,Laborers,40.5,6.69,-14,14,0
5009275,M,N,N,0,1.8,Laborers,40.5,6.69,0,0,1
5009276,M,N,N,0,1.8,Laborers,40.5,6.69,0,0,0
5009277,M,N,N,0,1.8,Laborers,40.5,6.69,-3,3,0
5009278,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,1
5009279,F,N,N,0,1.305,Cleaning staff,41.48,13.19,-4,4,0
5009280,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009281,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009284,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009285,F,N,N,0,1.305,Cleaning staff,41.48,13.19,-39,39,0
5009286,F,N,N,0,1.305,Cleaning staff,41.48,13.19,-18,18,0
5009287,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009289,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009290,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,1
5009291,F,N,N,0,1.305,Cleaning staff,41.48,13.19,-7,7,0
5009292,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009293,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,0
5009294,F,N,N,0,1.305,Cleaning staff,41.48,13.19,0,0,1
5009295,F,N,N,0,1.44,No Occupation Type,57.65,-1000.67,0,0,0
5009296,F,N,N,0,1.44,No Occupation Type,57.65,-1000.67,0,0,1
5009297,F,N,N,0,1.935,Laborers,44.11,5.11,0,0,0
5009299,F,N,N,0,1.935,Laborers,44.11,5.11,0,0,0
5009300,F,N,N,0,1.935,Laborers,44.11,5.11,0,0,0
5009301,F,N,N,0,1.935,Laborers,44.11,5.11,0,0,0
5009302,F,N,N,0,1.125,No Occupation Type,60.44,-1000.67,0,0,0
5009303,F,N,N,0,1.125,No Occupation Type,60.44,-1000.67,-23,23,0
5009304,F,N,N,0,1.125,No Occupation Type,60.44,-1000.67,0,0,0
5009305,F,N,N,0,1.125,No Occupation Type,60.44,-1000.67,0,0,0
5009306,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,-33,33,0
5009307,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009308,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009309,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009310,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,-11,11,0
5009311,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,-9,9,0
5009312,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,-16,16,0
5009313,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009314,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009315,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009316,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009317,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,-12,12,0
5009318,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,-14,14,0
5009319,F,Y,N,0,1.35,No Occupation Type,55.18,-1000.67,0,0,0
5009325,M,Y,N,0,2.6775,Laborers,57.51,12.95,0,0,0
5009327,M,Y,N,0,2.6775,Laborers,57.51,12.95,-19,19,0
5009328,M,Y,N,0,2.6775,Laborers,57.51,12.95,-8,8,0
5009329,M,Y,N,0,2.6775,Laborers,57.51,12.95,-13,13,0
5009330,M,Y,N,0,2.6775,Laborers,57.51,12.95,0,0,0
5009331,M,Y,N,0,2.6775,Laborers,57.51,12.95,-18,18,0
5009332,M,Y,N,0,2.6775,Laborers,57.51,12.95,-38,38,0
5009333,M,Y,N,0,2.6775,Laborers,57.51,12.95,-39,39,1
5009335,F,N,N,0,1.395,Managers,44.39,19.45,0,0,0
5009336,F,N,N,0,1.395,Managers,44.39,19.45,-1,1,0
5009337,F,N,N,0,1.395,Managers,44.39,19.45,-29,29,0
5009338,M,N,N,0,0.675,Security staff,51.16,14.53,0,0,0
5009339,M,N,N,0,0.675,Security staff,51.16,14.53,-22,22,0
5009340,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,-23,23,0
5009341,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,-26,26,0
5009342,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,-6,6,0
5009343,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,0,0,0
5009344,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,0,0,0
5009345,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,0,0,0
5009346,M,Y,N,0,2.52,High skill tech staff,29.45,6.69,0,0,0
5009349,M,N,N,0,1.8,Drivers,57.96,0.36,0,0,0
5009354,M,N,N,0,1.8,Drivers,57.96,0.36,0,0,1
5009355,F,N,N,0,1.35,Laborers,53.95,14.45,0,0,0
5009358,F,N,N,0,1.35,Laborers,53.95,14.45,0,0,1
5009359,F,Y,N,0,9,Managers,52.23,20.28,0,0,0
5009360,F,Y,N,0,9,Managers,52.23,20.28,0,0,0
5009361,M,Y,N,0,1.8,Drivers,40.73,1.61,-27,27,0
5009362,M,Y,N,0,1.8,Drivers,40.73,1.61,0,0,0
5009363,M,Y,N,0,1.8,Drivers,40.73,1.61,0,0,0
5009364,M,Y,N,0,1.8,Drivers,40.73,1.61,0,0,0
5009365,M,Y,N,0,1.8,Drivers,40.73,1.61,0,0,0
5009366,M,Y,N,0,1.8,Drivers,40.73,1.61,0,0,0
5009367,M,Y,N,0,1.8,Drivers,40.73,1.61,0,0,0
5009368,M,Y,N,0,1.1529,No Occupation Type,63.53,-1000.67,-27,27,0
5009369,M,Y,N,0,1.1529,No Occupation Type,63.53,-1000.67,-11,11,0
5009370,M,Y,N,0,1.1529,No Occupation Type,63.53,-1000.67,0,0,0
5009371,M,Y,N,0,1.1529,No Occupation Type,63.53,-1000.67,-3,3,0
5009372,M,Y,N,0,1.1529,No Occupation Type,63.53,-1000.67,-48,48,0
5009373,M,Y,N,0,1.1529,No Occupation Type,63.53,-1000.67,0,0,0
5009378,F,N,N,2,2.25,Core staff,30.91,4.78,0,0,0
5009379,M,Y,N,1,1.35,Sales staff,25.84,3.27,-28,28,0
5009380,M,Y,N,1,1.35,Sales staff,25.84,3.27,-20,20,0
5009381,M,Y,N,1,1.35,Sales staff,25.84,3.27,0,0,0
5009382,M,Y,N,1,1.35,Sales staff,25.84,3.27,-2,2,0
5009383,F,N,N,0,4.5,Managers,40.32,15.28,0,0,0
5009384,F,N,N,0,4.5,Managers,40.32,15.28,0,0,0
5009386,F,N,N,0,4.5,Managers,40.32,15.28,0,0,1
5009387,F,N,N,0,4.5,Managers,40.32,15.28,0,0,0
5009389,M,N,N,0,2.79,Core staff,30.25,8.7,-5,5,0
5009391,M,N,N,0,2.79,Core staff,30.25,8.7,0,0,0
5009392,M,N,N,0,2.79,Core staff,30.25,8.7,-13,13,0
5009393,M,N,N,0,2.79,Core staff,30.25,8.7,0,0,0
5009394,M,N,N,0,2.79,Core staff,30.25,8.7,0,0,0
5009395,M,N,N,0,2.79,Core staff,30.25,8.7,0,0,0
5009396,F,N,N,1,0.765,Accountants,34.26,1.36,0,0,0
5009397,F,N,N,1,0.765,Accountants,34.26,1.36,0,0,0
5009398,F,N,N,1,0.765,Accountants,34.26,1.36,-22,22,0
5009399,F,N,N,1,0.765,Accountants,34.26,1.36,0,0,0
5009400,F,N,N,1,0.765,Accountants,34.26,1.36,0,0,0
5009401,F,N,N,1,0.765,Accountants,34.26,1.36,0,0,0
5009402,M,N,N,0,2.025,Security staff,56.45,0.69,0,0,0
5009403,M,N,N,0,2.025,Security staff,56.45,0.69,0,0,0
5009404,F,N,N,2,0.675,Core staff,28.3,1.19,0,0,0
5009405,M,N,N,0,2.34,Drivers,38.15,6.27,0,0,1
5009406,M,N,N,0,2.34,Drivers,38.15,6.27,0,0,1
5009408,M,N,N,0,2.34,Drivers,38.15,6.27,0,0,0
5009410,M,N,N,0,2.34,Drivers,38.15,6.27,0,0,1
5009415,F,N,N,0,0.9,Core staff,52.89,1.27,0,0,0
5009416,F,N,N,0,0.9,Core staff,52.89,1.27,0,0,1
5009417,F,N,N,0,0.9,Core staff,52.89,1.27,0,0,0
5009418,F,N,N,0,0.9,Core staff,52.89,1.27,0,0,0
5009419,F,N,N,0,0.9,Core staff,52.89,1.27,-10,10,1
5009420,F,N,N,0,0.9,Core staff,52.89,1.27,0,0,0
5009421,F,N,N,0,0.9,Core staff,52.89,1.27,-20,20,1
5009423,F,N,N,0,0.81,Security staff,53.61,2.78,0,0,0
5009424,M,N,N,0,1.08,Cooking staff,22.42,3.61,-12,12,0
5009425,M,N,N,0,1.08,Cooking staff,22.42,3.61,0,0,0
5009426,M,N,N,0,0.99,No Occupation Type,54.64,-1000.67,0,0,0
5009427,M,N,N,0,0.99,No Occupation Type,54.64,-1000.67,0,0,1
5009428,M,N,N,0,1.98,Laborers,23.72,3.19,0,0,0
5009429,M,N,N,0,1.98,Laborers,23.72,3.19,0,0,0
5009431,M,Y,N,0,3.6,Drivers,40.64,3.27,0,0,0
5009435,F,N,N,0,1.35,No Occupation Type,54.63,-1000.67,0,0,0
5009436,F,N,N,0,0.765,No Occupation Type,64.33,-1000.67,0,0,1
5009437,F,N,N,0,0.765,No Occupation Type,64.33,-1000.67,0,0,0
5009438,F,N,N,0,0.765,No Occupation Type,64.33,-1000.67,-5,5,1
5009439,F,N,N,0,0.765,No Occupation Type,64.33,-1000.67,-36,36,1
5009440,F,N,N,0,0.765,No Occupation Type,64.33,-1000.67,-43,43,1
5009441,F,N,N,0,0.9,No Occupation Type,26.0,4.61,0,0,0
5009442,F,N,N,0,0.9,No Occupation Type,26.0,4.61,-16,16,0
5009443,F,N,N,0,0.9,No Occupation Type,26.0,4.61,0,0,0
5009444,F,N,N,0,0.9,No Occupation Type,26.0,4.61,0,0,0
5009445,F,Y,N,0,2.7,No Occupation Type,37.96,2.02,0,0,0
5009447,M,Y,N,0,0.81,Drivers,39.55,9.28,0,0,0
5009448,M,Y,N,0,0.81,Drivers,39.55,9.28,0,0,0
5009450,F,N,N,0,2.025,Laborers,47.33,3.69,-9,9,0
5009451,F,N,N,0,2.025,Laborers,47.33,3.69,0,0,0
5009452,F,N,N,0,2.025,Laborers,47.33,3.69,0,0,0
5009453,F,N,N,0,2.025,Laborers,47.33,3.69,-22,22,0
5009454,F,N,N,0,2.025,Laborers,47.33,3.69,0,0,0
5009455,F,N,N,0,2.025,Laborers,47.33,3.69,-28,28,0
5009456,F,N,N,0,2.025,Laborers,47.33,3.69,0,0,0
5009457,F,N,N,0,2.025,Laborers,47.33,3.69,0,0,0
5009458,F,N,N,0,2.025,Laborers,47.33,3.69,0,0,1
5009459,F,N,N,0,1.575,No Occupation Type,53.98,27.04,-19,19,0
5009460,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,0
5009465,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,0
5009466,F,N,N,0,1.575,No Occupation Type,53.98,27.04,-24,24,0
5009468,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,1
5009469,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,0
5009470,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,0
5009471,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,1
5009472,F,N,N,0,1.575,No Occupation Type,53.98,27.04,0,0,0
5009473,F,N,N,0,1.8,No Occupation Type,36.28,12.19,-41,41,0
5009480,F,N,N,0,1.8,No Occupation Type,36.28,12.19,0,0,0
5009481,F,N,N,0,1.8,No Occupation Type,36.28,12.19,0,0,0
5009482,F,N,N,0,1.8,No Occupation Type,36.28,12.19,-20,20,1
5009484,F,N,N,0,1.35,Cooking staff,33.23,2.19,-37,37,1
5009485,F,N,N,0,1.35,Cooking staff,33.23,2.19,0,0,0
5009487,F,N,N,2,1.35,No Occupation Type,26.67,7.86,0,0,1
5009488,F,N,N,2,1.35,No Occupation Type,26.67,7.86,0,0,0
5009489,F,N,N,2,1.35,No Occupation Type,26.67,7.86,0,0,0
5009490,M,Y,N,0,1.35,Laborers,44.37,17.04,0,0,0
5009492,M,Y,N,0,1.35,Laborers,44.37,17.04,0,0,0
5009493,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009494,M,Y,N,0,2.7,Drivers,32.07,3.19,-43,43,0
5009495,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009497,M,Y,N,0,2.7,Drivers,32.07,3.19,-34,34,0
5009498,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009499,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009500,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009501,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009502,M,Y,N,0,2.7,Drivers,32.07,3.19,-22,22,0
5009503,M,Y,N,0,2.7,Drivers,32.07,3.19,0,0,0
5009507,F,N,N,0,2.025,Core staff,44.11,13.53,0,0,0
5009508,F,N,N,0,2.025,Core staff,44.11,13.53,0,0,0
5009509,F,N,N,0,2.025,Core staff,44.11,13.53,0,0,0
5009510,F,N,N,0,2.025,Core staff,44.11,13.53,-40,40,0
5009512,F,N,N,0,1.575,Core staff,46.27,7.36,0,0,0
5009513,F,N,N,0,1.575,Core staff,46.27,7.36,-27,27,0
5009515,F,N,N,0,1.575,Core staff,46.27,7.36,-20,20,0
5009516,F,N,N,0,1.575,Core staff,46.27,7.36,0,0,1
5009517,F,N,N,0,1.575,Core staff,46.27,7.36,0,0,0
5009518,M,Y,N,2,1.8,Laborers,34.15,5.95,0,0,0
5009519,M,Y,N,2,1.8,Laborers,34.15,5.95,-4,4,0
5009521,M,Y,N,2,1.8,Laborers,34.15,5.95,-28,28,1
5009523,M,Y,N,1,1.125,Laborers,32.87,3.11,0,0,0
5009524,M,Y,N,1,1.125,Laborers,32.87,3.11,0,0,0
5009525,M,Y,N,1,1.125,Laborers,32.87,3.11,-8,8,0
5009526,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,0,0,1
5009527,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,-1,1,0
5009529,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,-35,35,1
5009530,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,0,0,0
5009531,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,0,0,1
5009533,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,-43,43,0
5009534,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,0,0,0
5009535,F,Y,N,0,1.575,No Occupation Type,37.23,2.69,0,0,0
5009536,M,Y,N,0,2.16,Laborers,42.34,2.44,0,0,0
5009537,F,Y,N,0,2.025,Sales staff,42.54,4.78,0,0,0
5009540,F,Y,N,0,2.025,Sales staff,42.54,4.78,0,0,0
5009541,F,Y,N,0,2.025,Sales staff,42.54,4.78,0,0,0
5009543,F,N,N,0,1.98,Laborers,51.54,26.71,-24,24,0
5009545,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009546,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009548,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,1
5009551,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009553,F,N,N,0,1.98,Laborers,51.54,26.71,-21,21,1
5009554,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009555,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009556,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009557,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009558,F,N,N,0,1.98,Laborers,51.54,26.71,-1,1,0
5009559,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009560,F,N,N,0,1.98,Laborers,51.54,26.71,0,0,0
5009561,F,N,N,0,1.98,Laborers,51.54,26.71,-29,29,0
5009562,F,N,N,0,1.575,No Occupation Type,55.62,-1000.67,-22,22,1
5009563,F,N,N,0,1.575,No Occupation Type,55.62,-1000.67,0,0,0
5009564,F,N,N,0,1.575,No Occupation Type,55.62,-1000.67,0,0,1
5009565,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009566,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009567,M,Y,N,0,1.8,Laborers,41.52,8.61,-28,28,0
5009568,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009569,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009570,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009571,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,0
5009572,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009573,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009574,M,Y,N,0,1.8,Laborers,41.52,8.61,0,0,1
5009575,F,Y,N,0,3.15,Accountants,46.78,2.19,0,0,0
5009576,F,Y,N,0,3.15,Accountants,46.78,2.19,0,0,0
5009577,F,N,N,0,1.125,No Occupation Type,58.4,-1000.67,0,0,0
5009578,F,N,N,0,1.125,No Occupation Type,58.4,-1000.67,-19,19,0
5009579,F,N,N,0,1.125,No Occupation Type,58.4,-1000.67,0,0,0
5009580,F,N,N,0,1.125,No Occupation Type,58.4,-1000.67,-7,7,0
5009581,F,N,N,0,1.125,No Occupation Type,58.4,-1000.67,0,0,0
5009582,F,N,N,0,0.9,Sales staff,32.01,1.86,-18,18,0
5009583,F,N,N,0,0.9,Sales staff,32.01,1.86,0,0,0
5009584,F,N,N,0,0.9,Sales staff,32.01,1.86,0,0,0
5009585,F,N,N,0,0.45,Sales staff,39.38,2.19,0,0,0
5009586,F,N,N,0,0.45,Sales staff,39.38,2.19,0,0,0
5009590,F,Y,N,0,2.25,No Occupation Type,23.25,5.03,0,0,0
5009591,F,Y,N,0,2.25,No Occupation Type,23.25,5.03,-29,29,0
5009592,F,N,N,0,1.125,No Occupation Type,64.47,-1000.67,-10,10,1
5009593,F,Y,N,0,1.44,Core staff,47.62,2.44,0,0,0
5009594,F,Y,N,0,1.44,Core staff,47.62,2.44,0,0,0
5009595,F,Y,N,0,1.44,Core staff,47.62,2.44,0,0,0
5009597,F,Y,N,0,1.44,Core staff,47.62,2.44,-13,13,0
5009599,F,Y,N,0,1.44,Core staff,47.62,2.44,0,0,0
5009600,F,Y,N,0,1.44,Core staff,47.62,2.44,0,0,0
5009602,F,Y,N,0,3.15,Sales staff,36.86,7.53,0,0,1
5009603,F,N,N,1,1.125,Sales staff,35.27,10.19,0,0,0
5009605,F,N,N,1,1.125,Sales staff,35.27,10.19,0,0,0
5009606,F,N,N,1,1.125,Sales staff,35.27,10.19,-8,8,0
5009607,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,0
5009608,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,1
5009609,F,N,N,2,1.44,High skill tech staff,33.64,2.69,-7,7,0
5009610,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,0
5009611,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,0
5009612,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,1
5009613,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,1
5009614,F,N,N,2,1.44,High skill tech staff,33.64,2.69,0,0,0
5009617,M,Y,N,0,2.25,No Occupation Type,47.58,-1000.67,-42,42,0
5009618,M,Y,N,0,2.25,No Occupation Type,47.58,-1000.67,0,0,0
5009620,M,Y,N,0,1.35,Drivers,52.21,0.27,0,0,1
5009622,M,Y,N,0,1.35,Drivers,52.21,0.27,0,0,0
5009623,M,Y,N,0,1.35,Drivers,52.21,0.27,0,0,0
5009624,M,Y,N,0,1.35,Drivers,52.21,0.27,0,0,0
5009625,F,N,N,0,2.385,Laborers,52.89,9.03,-3,3,0
5009627,F,N,N,0,2.385,Laborers,52.89,9.03,0,0,0
5009628,F,N,N,0,2.385,Laborers,52.89,9.03,0,0,0
5009629,F,N,N,0,2.385,Laborers,52.89,9.03,-2,2,0
5009631,F,N,N,0,1.125,Laborers,27.1,5.61,0,0,0
5009632,F,N,N,0,1.125,Laborers,27.1,5.61,-5,5,1
5009633,M,Y,N,1,1.44,Drivers,27.53,0.78,0,0,0
5009634,M,Y,N,1,1.44,Drivers,27.53,0.78,0,0,0
5009636,F,N,N,0,0.9,No Occupation Type,58.7,-1000.67,0,0,0
5009637,F,N,N,0,0.9,No Occupation Type,58.7,-1000.67,0,0,0
5009638,F,N,N,0,0.9,No Occupation Type,58.7,-1000.67,0,0,0
5009639,F,N,N,0,0.9,No Occupation Type,58.7,-1000.67,0,0,0
5009642,M,N,N,0,2.025,No Occupation Type,23.26,2.52,0,0,1
5009643,M,N,N,0,2.025,No Occupation Type,23.26,2.52,0,0,0
5009646,M,N,N,0,1.17,Low-skill Laborers,40.24,10.03,0,0,1
5009647,M,N,N,0,1.17,Low-skill Laborers,40.24,10.03,0,0,0
5009648,M,N,N,0,1.17,Low-skill Laborers,40.24,10.03,-12,12,1
5009651,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009653,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009654,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009655,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009656,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009657,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009658,F,N,N,0,1.35,No Occupation Type,51.1,29.96,0,0,0
5009660,M,N,N,0,2.25,No Occupation Type,27.85,4.86,0,0,0
5009661,M,N,N,0,2.25,No Occupation Type,27.85,4.86,0,0,0
5009662,M,N,N,0,2.25,No Occupation Type,27.85,4.86,0,0,0
5009663,M,N,N,0,2.25,No Occupation Type,27.85,4.86,0,0,0
5009664,F,N,N,0,1.26,No Occupation Type,52.58,-1000.67,0,0,0
5009665,F,N,N,0,1.26,No Occupation Type,52.58,-1000.67,0,0,0
5009666,F,N,N,0,1.26,No Occupation Type,52.58,-1000.67,0,0,0
5009667,F,N,N,0,1.26,No Occupation Type,52.58,-1000.67,-3,3,0
5009668,F,N,N,0,1.26,No Occupation Type,52.58,-1000.67,-19,19,0
5009671,F,N,N,0,1.35,Core staff,43.3,1.19,0,0,0
5009672,F,N,N,0,1.35,Core staff,43.3,1.19,0,0,0
5009673,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009674,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,-5,5,0
5009675,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009676,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009677,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009678,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,-31,31,0
5009680,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009681,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,-17,17,0
5009682,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,-16,16,1
5009683,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009684,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,-2,2,0
5009685,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009686,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009687,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,0,0,0
5009688,F,N,N,0,0.9,No Occupation Type,59.42,-1000.67,-17,17,1
5009689,F,N,N,0,1.53,No Occupation Type,63.83,-1000.67,-3,3,0
5009690,F,N,N,0,1.53,No Occupation Type,63.83,-1000.67,0,0,0
5009691,F,N,N,0,1.53,No Occupation Type,63.83,-1000.67,0,0,0
5009693,F,N,N,0,1.53,No Occupation Type,63.83,-1000.67,0,0,0
5009694,M,Y,N,0,13.5,Managers,35.61,4.27,-21,21,0
5009695,M,Y,N,0,13.5,Managers,35.61,4.27,0,0,0
5009698,M,Y,N,0,13.5,Managers,35.61,4.27,0,0,0
5009699,M,Y,N,0,13.5,Managers,35.61,4.27,-20,20,0
5009700,M,Y,N,0,13.5,Managers,35.61,4.27,0,0,0
5009701,F,N,N,0,1.395,No Occupation Type,57.16,-1000.67,0,0,0
5009702,F,N,N,0,1.395,No Occupation Type,57.16,-1000.67,0,0,0
5009703,F,N,N,0,1.395,No Occupation Type,57.16,-1000.67,0,0,0
5009704,F,N,N,0,1.395,No Occupation Type,57.16,-1000.67,0,0,0
5009705,F,N,N,0,1.395,No Occupation Type,57.16,-1000.67,0,0,0
5009706,F,N,N,0,1.575,Managers,31.9,0.94,0,0,0
5009707,F,N,N,0,1.575,Managers,31.9,0.94,0,0,0
5009709,F,N,N,0,1.575,Managers,31.9,0.94,0,0,1
5009711,F,Y,N,0,1.35,Sales staff,30.42,1.19,0,0,0
5009712,F,Y,N,0,1.35,Sales staff,30.42,1.19,-15,15,0
5009713,M,N,N,0,1.8,No Occupation Type,25.7,4.69,-13,13,0
5009714,M,N,N,0,1.8,No Occupation Type,25.7,4.69,0,0,0
5009715,M,N,N,0,1.8,No Occupation Type,25.7,4.69,0,0,0
5009716,M,N,N,0,1.8,No Occupation Type,25.7,4.69,0,0,0
5009717,M,N,N,0,1.8,No Occupation Type,25.7,4.69,0,0,0
5009718,M,N,N,0,1.8,No Occupation Type,25.7,4.69,-5,5,0
5009719,F,N,N,0,2.25,No Occupation Type,52.92,12.19,0,0,0
5009722,F,N,N,0,2.25,No Occupation Type,52.92,12.19,0,0,0
5009724,F,N,N,0,1.35,Sales staff,27.09,6.78,0,0,0
5009725,F,N,N,0,1.35,Sales staff,27.09,6.78,0,0,0
5009726,F,N,N,0,1.35,Sales staff,27.09,6.78,0,0,0
5009727,F,N,N,0,1.35,Sales staff,27.09,6.78,0,0,0
5009729,M,Y,N,0,2.925,Laborers,36.1,3.61,0,0,1
5009730,M,Y,N,0,2.925,Laborers,36.1,3.61,0,0,0
5009731,M,Y,N,0,2.925,Laborers,36.1,3.61,-22,22,1
5009732,F,Y,N,0,2.7,Managers,52.99,20.04,0,0,1
5009733,F,Y,N,0,2.7,Managers,52.99,20.04,0,0,1
5009734,F,Y,N,0,2.7,Managers,52.99,20.04,0,0,1
5009736,F,Y,N,0,0.99,Core staff,40.16,12.03,-18,18,0
5009737,F,Y,N,0,0.99,Core staff,40.16,12.03,-18,18,0
5009738,F,Y,N,0,0.99,Core staff,40.16,12.03,0,0,0
5009739,F,Y,N,0,0.99,Core staff,40.16,12.03,-24,24,0
5009740,F,Y,N,0,0.99,Core staff,40.16,12.03,0,0,0
5009741,F,Y,N,0,0.99,Core staff,40.16,12.03,0,0,0
5009742,F,N,N,0,1.35,Sales staff,33.78,6.78,0,0,0
5009743,F,N,N,0,1.35,Sales staff,33.78,6.78,0,0,0
5009744,F,Y,N,0,3.15,No Occupation Type,37.14,1.61,0,0,0
5009745,F,Y,N,0,3.15,No Occupation Type,37.14,1.61,-30,30,0
5009746,F,Y,N,0,3.15,No Occupation Type,37.14,1.61,0,0,0
5009748,F,Y,N,0,3.15,No Occupation Type,37.14,1.61,0,0,0
5009749,F,Y,N,0,3.15,No Occupation Type,37.14,1.61,0,0,0
5009750,F,Y,N,0,3.15,No Occupation Type,37.14,1.61,0,0,0
