ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYMENT_PERIOD,STATUS_y,Code
5009198,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,324
5009201,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,1,325
5009202,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,326
5009203,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,1,327
5009204,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,328
5009205,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,1,329
5009206,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,330
5009207,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,331
5009208,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,1,332
5009209,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,333
5009210,1,0,0,0,2.925,2,4,1,1,0,2.0,57.41,23.79,0,334
5009213,1,0,0,0,2.7,4,1,1,1,0,2.0,33.79,2.36,1,335
5009215,1,0,0,0,2.7,4,1,1,1,0,2.0,33.79,2.36,0,336
5009216,1,0,0,0,2.7,4,1,1,1,0,2.0,33.79,2.36,0,337
5009217,1,0,0,0,2.7,4,1,1,1,0,2.0,33.79,2.36,0,338
5009220,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,339
5009222,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,340
5009223,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,341
5009224,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,342
5009225,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,1,343
5009226,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,344
5009227,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,345
5009232,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,1,346
5009233,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,347
5009234,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,1,348
5009236,1,1,0,0,2.25,4,4,1,1,10,2.0,40.18,2.19,0,349
5009238,0,1,0,0,1.575,4,2,1,4,4,2.0,29.07,2.69,0,350
5009239,0,1,0,0,1.575,4,2,1,4,4,2.0,29.07,2.69,0,351
5009240,0,1,0,0,1.575,4,2,1,4,4,2.0,29.07,2.69,0,352
5009241,0,1,0,0,1.575,4,2,1,4,4,2.0,29.07,2.69,0,353
5009242,1,0,0,0,0.7425,4,1,2,2,3,1.0,52.28,14.36,0,354
5009243,1,0,0,0,0.7425,4,1,2,2,3,1.0,52.28,14.36,0,355
5009244,1,0,0,0,0.7425,4,1,2,2,3,1.0,52.28,14.36,1,356
5009246,1,0,0,0,1.35,0,4,1,1,12,2.0,38.91,5.86,1,357
5009247,1,0,0,0,1.35,0,4,1,1,12,2.0,38.91,5.86,0,358
5009248,1,0,0,0,1.35,0,4,1,1,12,2.0,38.91,5.86,0,359
5009249,0,1,0,1,1.35,4,4,1,1,4,3.0,27.28,2.52,0,360
5009250,0,1,0,1,1.35,4,4,1,1,4,3.0,27.28,2.52,0,361
5009251,0,1,0,1,1.35,4,4,1,1,4,3.0,27.28,2.52,0,362
5009252,0,1,0,1,1.35,4,4,1,1,4,3.0,27.28,2.52,0,363
5009253,0,1,0,1,1.35,4,4,1,1,4,3.0,27.28,2.52,0,364
5009255,1,0,0,0,1.44,4,4,3,1,1,1.0,43.75,24.62,0,365
5009257,1,0,0,0,1.44,4,4,3,1,1,1.0,43.75,24.62,0,366
5009258,1,0,0,0,1.44,4,4,3,1,1,1.0,43.75,24.62,0,367
5009260,1,0,0,0,2.025,2,1,1,4,3,2.0,39.9,3.53,0,368
5009261,1,0,0,0,2.025,2,1,1,4,3,2.0,39.9,3.53,0,369
5009262,1,0,0,0,2.025,2,1,1,4,3,2.0,39.9,3.53,0,370
5009263,1,0,0,0,2.025,2,1,1,4,3,2.0,39.9,3.53,0,371
5009264,1,0,0,0,0.405,1,4,3,1,12,1.0,57.78,-1000.67,0,372
5009265,0,1,0,0,3.375,2,1,1,4,10,2.0,28.13,4.53,0,373
5009266,0,1,0,0,3.375,2,1,1,4,10,2.0,28.13,4.53,0,374
5009267,0,1,0,0,3.375,2,1,1,4,10,2.0,28.13,4.53,0,375
5009268,0,1,0,0,3.375,2,1,1,4,10,2.0,28.13,4.53,0,376
5009269,0,1,0,0,3.375,2,1,1,4,10,2.0,28.13,4.53,0,377
5009270,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,0,378
5009271,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,0,379
5009272,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,0,380
5009274,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,0,381
5009275,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,1,382
5009276,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,0,383
5009277,0,0,0,0,1.8,0,4,1,2,8,2.0,40.5,6.69,0,384
5009278,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,1,385
5009279,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,386
5009280,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,387
5009281,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,388
5009284,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,389
5009285,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,390
5009286,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,391
5009287,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,392
5009289,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,393
5009290,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,1,394
5009291,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,395
5009292,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,396
5009293,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,0,397
5009294,1,0,0,0,1.305,4,4,0,1,1,2.0,41.48,13.19,1,398
5009295,1,0,0,0,1.44,1,4,1,1,12,2.0,57.65,-1000.67,0,399
5009296,1,0,0,0,1.44,1,4,1,1,12,2.0,57.65,-1000.67,1,400
5009297,1,0,0,0,1.935,4,4,3,2,8,1.0,44.11,5.11,0,401
5009299,1,0,0,0,1.935,4,4,3,2,8,1.0,44.11,5.11,0,402
5009300,1,0,0,0,1.935,4,4,3,2,8,1.0,44.11,5.11,0,403
5009301,1,0,0,0,1.935,4,4,3,2,8,1.0,44.11,5.11,0,404
5009302,1,0,0,0,1.125,1,4,4,1,12,1.0,60.44,-1000.67,0,405
5009303,1,0,0,0,1.125,1,4,4,1,12,1.0,60.44,-1000.67,0,406
5009304,1,0,0,0,1.125,1,4,4,1,12,1.0,60.44,-1000.67,0,407
5009305,1,0,0,0,1.125,1,4,4,1,12,1.0,60.44,-1000.67,0,408
5009306,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,409
5009307,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,410
5009308,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,411
5009309,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,412
5009310,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,413
5009311,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,414
5009312,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,415
5009313,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,416
5009314,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,417
5009315,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,418
5009316,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,419
5009317,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,420
5009318,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,421
5009319,1,1,0,0,1.35,1,4,1,1,12,2.0,55.18,-1000.67,0,422
5009325,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,423
5009327,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,424
5009328,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,425
5009329,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,426
5009330,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,427
5009331,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,428
5009332,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,0,429
5009333,0,1,0,0,2.6775,4,1,1,1,8,2.0,57.51,12.95,1,430
5009335,1,0,0,0,1.395,4,1,2,1,10,1.0,44.39,19.45,0,431
5009336,1,0,0,0,1.395,4,1,2,1,10,1.0,44.39,19.45,0,432
5009337,1,0,0,0,1.395,4,1,2,1,10,1.0,44.39,19.45,0,433
5009338,0,0,0,0,0.675,4,4,1,1,17,2.0,51.16,14.53,0,434
5009339,0,0,0,0,0.675,4,4,1,1,17,2.0,51.16,14.53,0,435
5009340,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,436
5009341,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,437
5009342,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,438
5009343,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,439
5009344,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,440
5009345,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,441
5009346,0,1,0,0,2.52,4,4,1,1,6,2.0,29.45,6.69,0,442
5009349,0,0,0,0,1.8,0,3,1,1,4,2.0,57.96,0.36,0,443
5009354,0,0,0,0,1.8,0,3,1,1,4,2.0,57.96,0.36,1,444
5009355,1,0,0,0,1.35,0,4,1,1,8,2.0,53.95,14.45,0,445
5009358,1,0,0,0,1.35,0,4,1,1,8,2.0,53.95,14.45,1,446
5009359,1,1,0,0,9.0,4,1,3,1,10,1.0,52.23,20.28,0,447
5009360,1,1,0,0,9.0,4,1,3,1,10,1.0,52.23,20.28,0,448
5009361,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,449
5009362,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,450
5009363,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,451
5009364,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,452
5009365,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,453
5009366,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,454
5009367,0,1,0,0,1.8,0,1,0,1,4,2.0,40.73,1.61,0,455
5009368,0,1,0,0,1.1529,1,4,1,1,12,2.0,63.53,-1000.67,0,456
5009369,0,1,0,0,1.1529,1,4,1,1,12,2.0,63.53,-1000.67,0,457
5009370,0,1,0,0,1.1529,1,4,1,1,12,2.0,63.53,-1000.67,0,458
5009371,0,1,0,0,1.1529,1,4,1,1,12,2.0,63.53,-1000.67,0,459
5009372,0,1,0,0,1.1529,1,4,1,1,12,2.0,63.53,-1000.67,0,460
5009373,0,1,0,0,1.1529,1,4,1,1,12,2.0,63.53,-1000.67,0,461
5009378,1,0,0,2,2.25,4,1,1,1,3,4.0,30.91,4.78,0,462
5009379,0,1,0,1,1.35,4,4,1,1,15,3.0,25.84,3.27,0,463
5009380,0,1,0,1,1.35,4,4,1,1,15,3.0,25.84,3.27,0,464
5009381,0,1,0,1,1.35,4,4,1,1,15,3.0,25.84,3.27,0,465
5009382,0,1,0,1,1.35,4,4,1,1,15,3.0,25.84,3.27,0,466
5009383,1,0,0,0,4.5,2,1,1,1,10,2.0,40.32,15.28,0,467
5009384,1,0,0,0,4.5,2,1,1,1,10,2.0,40.32,15.28,0,468
5009386,1,0,0,0,4.5,2,1,1,1,10,2.0,40.32,15.28,1,469
5009387,1,0,0,0,4.5,2,1,1,1,10,2.0,40.32,15.28,0,470
5009389,0,0,0,0,2.79,2,1,3,1,3,1.0,30.25,8.7,0,471
5009391,0,0,0,0,2.79,2,1,3,1,3,1.0,30.25,8.7,0,472
5009392,0,0,0,0,2.79,2,1,3,1,3,1.0,30.25,8.7,0,473
5009393,0,0,0,0,2.79,2,1,3,1,3,1.0,30.25,8.7,0,474
5009394,0,0,0,0,2.79,2,1,3,1,3,1.0,30.25,8.7,0,475
5009395,0,0,0,0,2.79,2,1,3,1,3,1.0,30.25,8.7,0,476
5009396,1,0,0,1,0.765,4,1,0,1,0,3.0,34.26,1.36,0,477
5009397,1,0,0,1,0.765,4,1,0,1,0,3.0,34.26,1.36,0,478
5009398,1,0,0,1,0.765,4,1,0,1,0,3.0,34.26,1.36,0,479
5009399,1,0,0,1,0.765,4,1,0,1,0,3.0,34.26,1.36,0,480
5009400,1,0,0,1,0.765,4,1,0,1,0,3.0,34.26,1.36,0,481
5009401,1,0,0,1,0.765,4,1,0,1,0,3.0,34.26,1.36,0,482
5009402,0,0,0,0,2.025,0,4,1,1,17,2.0,56.45,0.69,0,483
5009403,0,0,0,0,2.025,0,4,1,1,17,2.0,56.45,0.69,0,484
5009404,1,0,0,2,0.675,0,1,1,1,3,4.0,28.3,1.19,0,485
5009405,0,0,0,0,2.34,4,2,1,1,4,2.0,38.15,6.27,1,486
5009406,0,0,0,0,2.34,4,2,1,1,4,2.0,38.15,6.27,1,487
5009408,0,0,0,0,2.34,4,2,1,1,4,2.0,38.15,6.27,0,488
5009410,0,0,0,0,2.34,4,2,1,1,4,2.0,38.15,6.27,1,489
5112901,0,0,0,0,2.34,4,2,1,1,4,2.0,38.15,6.27,0,490
5009415,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,0,491
5009416,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,1,492
5009417,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,0,493
5009418,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,0,494
5009419,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,1,495
5009420,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,0,496
5009421,1,0,0,0,0.9,4,4,3,1,3,1.0,52.89,1.27,1,497
5009423,1,0,0,0,0.81,4,4,0,1,17,2.0,53.61,2.78,0,498
5009424,0,0,0,0,1.08,4,4,3,0,2,1.0,22.42,3.61,0,499
5009425,0,0,0,0,1.08,4,4,3,0,2,1.0,22.42,3.61,0,500
5009426,0,0,0,0,0.99,1,4,1,1,12,2.0,54.64,-1000.67,0,501
5009427,0,0,0,0,0.99,1,4,1,1,12,2.0,54.64,-1000.67,1,502
5009428,0,0,0,0,1.98,4,4,3,4,8,1.0,23.72,3.19,0,503
5009429,0,0,0,0,1.98,4,4,3,4,8,1.0,23.72,3.19,0,504
5009431,0,1,0,0,3.6,2,1,1,2,4,2.0,40.64,3.27,0,505
5009435,1,0,0,0,1.35,1,4,1,1,12,2.0,54.63,-1000.67,0,506
5090746,1,0,0,0,1.35,1,4,1,1,12,2.0,54.63,-1000.67,0,507
5009436,1,0,0,0,0.765,1,4,1,1,12,2.0,64.33,-1000.67,1,508
5009437,1,0,0,0,0.765,1,4,1,1,12,2.0,64.33,-1000.67,0,509
5009438,1,0,0,0,0.765,1,4,1,1,12,2.0,64.33,-1000.67,1,510
5009439,1,0,0,0,0.765,1,4,1,1,12,2.0,64.33,-1000.67,1,511
5009440,1,0,0,0,0.765,1,4,1,1,12,2.0,64.33,-1000.67,1,512
5009441,1,0,0,0,0.9,2,4,1,1,12,2.0,26.0,4.61,0,513
5009442,1,0,0,0,0.9,2,4,1,1,12,2.0,26.0,4.61,0,514
5009443,1,0,0,0,0.9,2,4,1,1,12,2.0,26.0,4.61,0,515
5009444,1,0,0,0,0.9,2,4,1,1,12,2.0,26.0,4.61,0,516
5009445,1,1,0,0,2.7,0,2,0,1,12,2.0,37.96,2.02,0,517
5009447,0,1,0,0,0.81,4,4,1,4,4,2.0,39.55,9.28,0,518
5009448,0,1,0,0,0.81,4,4,1,4,4,2.0,39.55,9.28,0,519
5009450,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,520
5009451,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,521
5009452,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,522
5009453,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,523
5009454,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,524
5009455,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,525
5009456,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,526
5009457,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,0,527
5009458,1,0,0,0,2.025,2,1,1,1,8,2.0,47.33,3.69,1,528
5009459,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,529
5009460,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,530
5009465,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,531
5009466,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,532
5009468,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,1,533
5009469,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,534
5009470,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,535
5009471,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,1,536
5009472,1,0,0,0,1.575,4,4,1,1,12,2.0,53.98,27.04,0,537
5009473,1,0,0,0,1.8,0,1,1,1,12,2.0,36.28,12.19,0,538
5009481,1,0,0,0,1.8,0,1,1,1,12,2.0,36.28,12.19,0,539
5009482,1,0,0,0,1.8,0,1,1,1,12,2.0,36.28,12.19,1,540
5009484,1,0,0,0,1.35,4,4,1,2,2,2.0,33.23,2.19,1,541
5009485,1,0,0,0,1.35,4,4,1,2,2,2.0,33.23,2.19,0,542
5009487,1,0,0,2,1.35,4,4,1,1,12,4.0,26.67,7.86,1,543
5009488,1,0,0,2,1.35,4,4,1,1,12,4.0,26.67,7.86,0,544
5009489,1,0,0,2,1.35,4,4,1,1,12,4.0,26.67,7.86,0,545
5009490,0,1,0,0,1.35,0,4,1,1,8,2.0,44.37,17.04,0,546
5009492,0,1,0,0,1.35,0,4,1,1,8,2.0,44.37,17.04,0,547
5009493,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,548
5009494,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,549
5009495,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,550
5009497,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,551
5009498,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,552
5009499,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,553
5009500,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,554
5009501,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,555
5009502,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,556
5009503,0,1,0,0,2.7,0,4,1,1,4,2.0,32.07,3.19,0,557
5009507,1,0,0,0,2.025,4,1,1,1,3,2.0,44.11,13.53,0,558
5009508,1,0,0,0,2.025,4,1,1,1,3,2.0,44.11,13.53,0,559
5009509,1,0,0,0,2.025,4,1,1,1,3,2.0,44.11,13.53,0,560
5009510,1,0,0,0,2.025,4,1,1,1,3,2.0,44.11,13.53,0,561
5009512,1,0,0,0,1.575,4,2,1,1,3,2.0,46.27,7.36,0,562
5009513,1,0,0,0,1.575,4,2,1,1,3,2.0,46.27,7.36,0,563
5009515,1,0,0,0,1.575,4,2,1,1,3,2.0,46.27,7.36,0,564
5009516,1,0,0,0,1.575,4,2,1,1,3,2.0,46.27,7.36,1,565
5009517,1,0,0,0,1.575,4,2,1,1,3,2.0,46.27,7.36,0,566
5009518,0,1,0,2,1.8,4,2,1,1,8,4.0,34.15,5.95,0,567
5009519,0,1,0,2,1.8,4,2,1,1,8,4.0,34.15,5.95,0,568
5009521,0,1,0,2,1.8,4,2,1,1,8,4.0,34.15,5.95,1,569
5009523,0,1,0,1,1.125,4,4,2,0,8,2.0,32.87,3.11,0,570
5009525,0,1,0,1,1.125,4,4,2,0,8,2.0,32.87,3.11,0,571
5009526,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,1,572
5009527,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,0,573
5009529,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,1,574
5009530,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,0,575
5009531,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,1,576
5009533,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,0,577
5009534,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,0,578
5009535,1,1,0,0,1.575,0,4,1,1,12,2.0,37.23,2.69,0,579
5009536,0,1,0,0,2.16,4,4,1,1,8,2.0,42.34,2.44,0,580
5009537,1,1,0,0,2.025,0,4,1,1,15,2.0,42.54,4.78,0,581
5009540,1,1,0,0,2.025,0,4,1,1,15,2.0,42.54,4.78,0,582
5009541,1,1,0,0,2.025,0,4,1,1,15,2.0,42.54,4.78,0,583
5009543,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,584
5009545,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,585
5009546,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,586
5009548,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,1,587
5009551,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,588
5009553,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,1,589
5009554,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,590
5009555,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,591
5009556,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,592
5009557,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,593
5009558,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,594
5009559,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,595
5009560,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,596
5009561,1,0,0,0,1.98,0,4,0,1,8,2.0,51.54,26.71,0,597
5009562,1,0,0,0,1.575,1,4,4,1,12,1.0,55.62,-1000.67,1,598
5009563,1,0,0,0,1.575,1,4,4,1,12,1.0,55.62,-1000.67,0,599
5009564,1,0,0,0,1.575,1,4,4,1,12,1.0,55.62,-1000.67,1,600
5009565,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,601
5009566,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,602
5009567,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,0,603
5009568,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,604
5009569,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,605
5009570,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,606
5009571,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,0,607
5009572,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,608
5009573,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,609
5009574,0,1,0,0,1.8,4,4,1,1,8,2.0,41.52,8.61,1,610
5009575,1,1,0,0,3.15,4,4,1,1,0,2.0,46.78,2.19,0,611
5009576,1,1,0,0,3.15,4,4,1,1,0,2.0,46.78,2.19,0,612
5009577,1,0,0,0,1.125,1,4,1,1,12,2.0,58.4,-1000.67,0,613
5009578,1,0,0,0,1.125,1,4,1,1,12,2.0,58.4,-1000.67,0,614
5009579,1,0,0,0,1.125,1,4,1,1,12,2.0,58.4,-1000.67,0,615
5009580,1,0,0,0,1.125,1,4,1,1,12,2.0,58.4,-1000.67,0,616
5009581,1,0,0,0,1.125,1,4,1,1,12,2.0,58.4,-1000.67,0,617
5009582,1,0,0,0,0.9,4,4,2,1,15,1.0,32.01,1.86,0,618
5009583,1,0,0,0,0.9,4,4,2,1,15,1.0,32.01,1.86,0,619
5009584,1,0,0,0,0.9,4,4,2,1,15,1.0,32.01,1.86,0,620
5009585,1,0,0,0,0.45,4,4,2,1,15,1.0,39.38,2.19,0,621
5009586,1,0,0,0,0.45,4,4,2,1,15,1.0,39.38,2.19,0,622
5009590,1,1,0,0,2.25,4,4,1,1,12,2.0,23.25,5.03,0,623
5009591,1,1,0,0,2.25,4,4,1,1,12,2.0,23.25,5.03,0,624
5009592,1,0,0,0,1.125,1,4,3,4,12,1.0,64.47,-1000.67,1,625
5090748,1,0,0,0,1.125,1,4,3,4,12,1.0,64.47,-1000.67,0,626
5009593,1,1,0,0,1.44,4,4,1,1,3,2.0,47.62,2.44,0,627
5009594,1,1,0,0,1.44,4,4,1,1,3,2.0,47.62,2.44,0,628
5009595,1,1,0,0,1.44,4,4,1,1,3,2.0,47.62,2.44,0,629
5009597,1,1,0,0,1.44,4,4,1,1,3,2.0,47.62,2.44,0,630
5009599,1,1,0,0,1.44,4,4,1,1,3,2.0,47.62,2.44,0,631
5009600,1,1,0,0,1.44,4,4,1,1,3,2.0,47.62,2.44,0,632
5009602,1,1,0,0,3.15,0,1,1,1,15,2.0,36.86,7.53,1,633
5009603,1,0,0,1,1.125,4,4,1,1,15,3.0,35.27,10.19,0,634
5009605,1,0,0,1,1.125,4,4,1,1,15,3.0,35.27,10.19,0,635
5009606,1,0,0,1,1.125,4,4,1,1,15,3.0,35.27,10.19,0,636
5009607,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,0,637
5009608,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,1,638
5009609,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,0,639
5009610,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,0,640
5009611,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,0,641
5009612,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,1,642
5009613,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,1,643
5009614,1,0,0,2,1.44,4,4,1,1,6,4.0,33.64,2.69,0,644
5009617,0,1,0,0,2.25,1,4,1,1,12,2.0,47.58,-1000.67,0,645
5009618,0,1,0,0,2.25,1,4,1,1,12,2.0,47.58,-1000.67,0,646
5009620,0,1,0,0,1.35,4,4,1,1,4,2.0,52.21,0.27,1,647
5009622,0,1,0,0,1.35,4,4,1,1,4,2.0,52.21,0.27,0,648
5009623,0,1,0,0,1.35,4,4,1,1,4,2.0,52.21,0.27,0,649
